Date,Location,Item,OH Quantity,OH Amount,On Order Quantity,On Order Amount,In Transit Quantity,In Transit Amount,NSI Quantity,NSI Amount
2022-07-25,FREMONT,DRUMSTICKS NNNN,-8,-7.92,384,380.16,0,0.0,0,0
2022-07-27,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-118,-116.82,48,47.52,0,0.0,0,0
2022-07-20,LAKEWOOD,DRUMSTICKS NNNN,-134,-132.66,624,617.76,0,0.0,0,0
2022-09-14,LAKEWOOD,DRUMSTICKS NNNN,-143,-184.47,0,0.0,0,0.0,0,0
2022-09-19,RICHMOND CA,DRUMSTICKS NNNN,-40,-51.6,0,0.0,0,0.0,0,0
2022-10-09,LAKEWOOD,DRUMSTICKS NNNN,-355,-457.95,0,0.0,0,0.0,0,0
2022-08-22,HAYWARD,DRUMSTICKS NNNN,-14,-18.06,1008,1300.32,1272,1640.88,0,0
2022-10-23,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-07-16,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,0.99,96,95.04,0,0.0,0,0
2022-07-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,0.99,48,47.52,50,49.5,0,0
2022-08-15,HAYWARD,DRUMSTICKS NNNN,-11,-10.89,1200,1188.0,0,0.0,0,0
2022-09-30,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-08-07,LAKEWOOD,DRUMSTICKS NNNN,-98,-97.02,0,0.0,0,0.0,0,0
2022-08-19,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-396,-392.04,96,95.04,49,48.51,0,0
2022-11-06,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-10,RICHMOND CA,DRUMSTICKS NNNN,8,10.32,672,866.88,0,0.0,0,0
2022-11-10,LAKEWOOD,DRUMSTICKS NNNN,-58,-74.82,240,309.6,0,0.0,0,0
2022-11-15,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-09-05,HAYWARD,DRUMSTICKS NNNN,42,54.18,0,0.0,0,0.0,0,0
2022-08-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-40,-39.6,480,475.2,46,45.54,0,0
2022-08-20,RICHMOND CA,DRUMSTICKS NNNN,-231,-228.69,768,760.32,0,0.0,0,0
2022-08-31,FREMONT,DRUMSTICKS NNNN,38,49.02,240,309.6,0,0.0,0,0
2022-11-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-13,RICHMOND CA,DRUMSTICKS NNNN,-9,-11.61,288,371.52,0,0.0,0,0
2022-07-31,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-118,-116.82,96,95.04,48,47.52,0,0
2022-08-01,RICHMOND CA,DRUMSTICKS NNNN,210,207.9,816,807.84,0,0.0,0,0
2022-11-26,FREMONT,DRUMSTICKS NNNN,-518,-668.22,48,61.92,0,0.0,0,0
2022-12-01,RICHMOND CA,DRUMSTICKS NNNN,-224,-288.96,96,123.84,0,0.0,0,0
2022-07-26,RICHMOND CA,DRUMSTICKS NNNN,-9,-8.91,480,475.2,0,0.0,0,0
2022-08-27,LAKEWOOD,DRUMSTICKS NNNN,-43,-55.47,288,371.52,0,0.0,0,0
2022-08-30,FREMONT,DRUMSTICKS NNNN,403,519.87,240,309.6,51,65.79,0,0
2022-08-01,HAYWARD,DRUMSTICKS NNNN,8,7.92,624,617.76,0,0.0,0,0
2022-08-05,LAKEWOOD,DRUMSTICKS NNNN,-52,-51.48,0,0.0,91,90.09,0,0
2022-10-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-17,LAKEWOOD,DRUMSTICKS NNNN,-154,-198.66,0,0.0,0,0.0,0,0
2022-10-04,LAKEWOOD,DRUMSTICKS NNNN,-130,-167.7,0,0.0,0,0.0,0,0
2022-10-07,FREMONT,DRUMSTICKS NNNN,-297,-383.13,0,0.0,0,0.0,0,0
2022-09-09,RICHMOND CA,DRUMSTICKS NNNN,-57,-73.53,480,619.2,0,0.0,0,0
2022-07-31,HAYWARD,DRUMSTICKS NNNN,-508,-502.92,624,617.76,0,0.0,0,0
2022-11-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-08-30,HAYWARD,DRUMSTICKS NNNN,423,545.67,0,0.0,0,0.0,0,0
2022-08-25,FREMONT,DRUMSTICKS NNNN,-184,-237.36,768,990.72,934,1204.86,0,0
2022-08-26,FREMONT,DRUMSTICKS NNNN,-139,-179.31,288,371.52,462,595.98,0,0
2022-08-26,RICHMOND CA,DRUMSTICKS NNNN,-80,-103.2,1200,1548.0,232,299.28,0,0
2022-08-26,LAKEWOOD,DRUMSTICKS NNNN,-157,-202.53,288,371.52,0,0.0,0,0
2022-11-25,RICHMOND CA,DRUMSTICKS NNNN,-116,-149.64,96,123.84,720,928.8,0,0
2022-11-25,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,51,65.79,0,0
2022-08-05,HAYWARD,DRUMSTICKS NNNN,-232,-229.68,0,0.0,0,0.0,0,0
2022-08-07,RICHMOND CA,DRUMSTICKS NNNN,-137,-135.63,0,0.0,0,0.0,0,0
2022-08-13,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-175,-173.25,336,332.64,0,0.0,0,0
2022-12-03,LAKEWOOD,DRUMSTICKS NNNN,-266,-343.14,0,0.0,0,0.0,0,0
2022-11-28,FREMONT,DRUMSTICKS NNNN,-198,-255.42,48,61.92,0,0.0,0,0
2022-10-30,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,51,65.79,0,0
2022-08-31,HAYWARD,DRUMSTICKS NNNN,234,301.86,0,0.0,0,0.0,0,0
2022-08-19,LAKEWOOD,DRUMSTICKS NNNN,-126,-124.74,960,950.4,494,489.06,0,0
2022-10-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-14,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,33,42.57,0,0.0,0,0.0,0,0
2022-11-29,HAYWARD,DRUMSTICKS NNNN,-200,-258.0,96,123.84,0,0.0,0,0
2022-12-01,HAYWARD,DRUMSTICKS NNNN,-24,-30.96,96,123.84,0,0.0,0,0
2022-08-09,FREMONT,DRUMSTICKS NNNN,-25,-24.75,720,712.8,0,0.0,0,0
2022-08-11,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-175,-173.25,336,332.64,0,0.0,0,0
2022-08-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-175,-173.25,336,332.64,0,0.0,0,0
2022-08-26,HAYWARD,DRUMSTICKS NNNN,-476,-614.04,0,0.0,466,601.14,0,0
2022-10-21,HAYWARD,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-10-22,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-30,RICHMOND CA,DRUMSTICKS NNNN,-73,-94.17,48,61.92,0,0.0,0,0
2022-11-02,RICHMOND CA,DRUMSTICKS NNNN,-103,-132.87,48,61.92,0,0.0,0,0
2022-11-05,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-07,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-09-08,RICHMOND CA,DRUMSTICKS NNNN,-312,-402.48,480,619.2,49,63.21,0,0
2022-12-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-09-03,LAKEWOOD,DRUMSTICKS NNNN,-122,-157.38,0,0.0,148,190.92,0,0
2022-11-17,RICHMOND CA,DRUMSTICKS NNNN,-8,-10.32,1680,2167.2,0,0.0,0,0
2022-11-19,LAKEWOOD,DRUMSTICKS NNNN,-16,-20.64,240,309.6,0,0.0,0,0
2022-11-20,FREMONT,DRUMSTICKS NNNN,-467,-602.43,960,1238.4,0,0.0,0,0
2022-11-21,HAYWARD,DRUMSTICKS NNNN,25,32.25,720,928.8,0,0.0,0,0
2022-08-31,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-91,-117.39,0,0.0,0,0.0,0,0
2022-09-02,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-243,-313.47,96,123.84,0,0.0,0,0
2022-11-22,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-11-26,RICHMOND CA,DRUMSTICKS NNNN,-98,-126.42,96,123.84,0,0.0,0,0
2022-11-27,LAKEWOOD,DRUMSTICKS NNNN,-202,-260.58,0,0.0,0,0.0,0,0
2022-12-18,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-09-07,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,9,11.61,96,123.84,0,0.0,0,0
2022-11-14,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-08-18,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-244,-241.56,144,142.56,145,143.55,0,0
2022-09-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,9,11.61,0,0.0,0,0.0,0,0
2022-12-18,LAKEWOOD,DRUMSTICKS NNNN,-97,-125.13,0,0.0,0,0.0,0,0
2022-08-19,HAYWARD,DRUMSTICKS NNNN,-492,-487.08,2208,2185.92,476,471.24,0,0
2022-08-22,LAKEWOOD,DRUMSTICKS NNNN,-19,-24.51,720,928.8,247,318.63,0,0
2022-12-28,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-17,-16.83,432,427.68,0,0.0,0,0
2022-10-30,LAKEWOOD,DRUMSTICKS NNNN,-85,-109.65,96,123.84,0,0.0,0,0
2022-09-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,9,11.61,0,0.0,0,0.0,0,0
2022-09-11,HAYWARD,DRUMSTICKS NNNN,25,32.25,1440,1857.6,0,0.0,0,0
2022-09-08,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,9,11.61,0,0.0,101,130.29,0,0
2022-09-09,HAYWARD,DRUMSTICKS NNNN,25,32.25,1440,1857.6,0,0.0,0,0
2022-09-16,FREMONT,DRUMSTICKS NNNN,-131,-168.99,0,0.0,0,0.0,0,0
2022-09-18,FREMONT,DRUMSTICKS NNNN,-148,-190.92,0,0.0,0,0.0,0,0
2022-08-25,HAYWARD,DRUMSTICKS NNNN,-282,-363.78,480,619.2,375,483.75,0,0
2022-08-27,HAYWARD,DRUMSTICKS NNNN,-196,-252.84,0,0.0,0,0.0,0,0
2022-08-30,RICHMOND CA,DRUMSTICKS NNNN,-179,-230.91,480,619.2,0,0.0,0,0
2022-08-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-48,-47.52,96,95.04,0,0.0,0,0
2022-12-13,LAKEWOOD,DRUMSTICKS NNNN,-202,-260.58,0,0.0,0,0.0,0,0
2022-12-14,LAKEWOOD,DRUMSTICKS NNNN,-16,-20.64,96,123.84,0,0.0,0,0
2022-12-16,FREMONT,DRUMSTICKS NNNN,-87,-112.23,0,0.0,0,0.0,0,0
2022-09-06,LAKEWOOD,DRUMSTICKS NNNN,-89,-114.81,0,0.0,0,0.0,0,0
2022-09-07,HAYWARD,DRUMSTICKS NNNN,34,43.86,1440,1857.6,0,0.0,0,0
2022-08-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-175,-173.25,384,380.16,206,203.94,0,0
2022-09-25,LAKEWOOD,DRUMSTICKS NNNN,-362,-466.98,0,0.0,0,0.0,0,0
2022-09-01,FREMONT,DRUMSTICKS NNNN,-46,-59.34,240,309.6,0,0.0,0,0
2022-09-07,RICHMOND CA,DRUMSTICKS NNNN,-132,-170.28,528,681.12,0,0.0,0,0
2022-09-07,LAKEWOOD,DRUMSTICKS NNNN,-74,-95.46,240,309.6,0,0.0,0,0
2022-09-10,RICHMOND CA,DRUMSTICKS NNNN,-33,-42.57,480,619.2,0,0.0,0,0
2022-09-10,HAYWARD,DRUMSTICKS NNNN,25,32.25,1440,1857.6,0,0.0,0,0
2022-09-11,RICHMOND CA,DRUMSTICKS NNNN,-16,-20.64,480,619.2,0,0.0,0,0
2022-09-13,RICHMOND CA,DRUMSTICKS NNNN,-42,-54.18,0,0.0,479,617.91,0,0
2022-09-26,LAKEWOOD,DRUMSTICKS NNNN,165,212.85,0,0.0,0,0.0,0,0
2022-09-28,HAYWARD,DRUMSTICKS NNNN,-480,-619.2,960,1238.4,0,0.0,0,0
2022-09-17,HAYWARD,DRUMSTICKS NNNN,-242,-312.18,0,0.0,0,0.0,0,0
2022-10-02,RICHMOND CA,DRUMSTICKS NNNN,18,23.22,0,0.0,0,0.0,0,0
2022-09-19,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-09-21,FREMONT,DRUMSTICKS NNNN,-41,-52.89,0,0.0,0,0.0,0,0
2022-10-09,RICHMOND CA,DRUMSTICKS NNNN,-43,-55.47,0,0.0,0,0.0,0,0
2022-10-09,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-11-28,LAKEWOOD,DRUMSTICKS NNNN,-41,-52.89,576,743.04,0,0.0,0,0
2022-08-23,LAKEWOOD,DRUMSTICKS NNNN,-49,-63.21,480,619.2,245,316.05,0,0
2022-08-24,FREMONT,DRUMSTICKS NNNN,-494,-637.26,1488,1919.52,0,0.0,0,0
2022-08-29,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,0.99,0,0.0,509,503.91,0,0
2022-08-31,RICHMOND CA,DRUMSTICKS NNNN,-468,-603.72,480,619.2,0,0.0,0,0
2022-12-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-12-17,HAYWARD,DRUMSTICKS NNNN,-95,-122.55,0,0.0,0,0.0,0,0
2022-11-11,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-09-24,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-08-27,FREMONT,DRUMSTICKS NNNN,-180,-232.2,288,371.52,0,0.0,0,0
2022-09-26,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-03,HAYWARD,DRUMSTICKS NNNN,42,54.18,0,0.0,0,0.0,0,0
2022-09-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-372,-479.88,96,123.84,0,0.0,0,0
2022-12-26,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-17,-21.93,384,495.36,0,0.0,0,0
2022-09-04,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-372,-479.88,96,123.84,0,0.0,0,0
2022-09-22,FREMONT,DRUMSTICKS NNNN,-8,-10.32,240,309.6,0,0.0,0,0
2022-10-26,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-09-27,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-30,LAKEWOOD,DRUMSTICKS NNNN,9,11.61,480,619.2,242,312.18,0,0
2022-11-20,HAYWARD,DRUMSTICKS NNNN,-187,-241.23,720,928.8,0,0.0,0,0
2022-09-29,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-13,FREMONT,DRUMSTICKS NNNN,-9,-11.61,0,0.0,0,0.0,0,0
2022-10-06,FREMONT,DRUMSTICKS NNNN,-261,-336.69,0,0.0,0,0.0,0,0
2022-10-07,HAYWARD,DRUMSTICKS NNNN,-9,-11.61,0,0.0,0,0.0,0,0
2022-10-10,RICHMOND CA,DRUMSTICKS NNNN,-132,-170.28,48,61.92,0,0.0,0,0
2022-11-01,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-11-06,LAKEWOOD,DRUMSTICKS NNNN,-50,-64.5,240,309.6,0,0.0,0,0
2022-11-14,LAKEWOOD,DRUMSTICKS NNNN,-174,-224.46,0,0.0,0,0.0,0,0
2022-09-13,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,101,130.29,0,0.0,0,0.0,0,0
2022-10-01,LAKEWOOD,DRUMSTICKS NNNN,9,11.61,480,619.2,0,0.0,0,0
2022-10-04,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-05,RICHMOND CA,DRUMSTICKS NNNN,-24,-30.96,0,0.0,0,0.0,0,0
2022-10-05,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-07,LAKEWOOD,DRUMSTICKS NNNN,-350,-451.5,0,0.0,1000,1290.0,0,0
2022-10-10,LAKEWOOD,DRUMSTICKS NNNN,-316,-407.64,0,0.0,0,0.0,0,0
2022-10-11,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-11-04,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-09-12,HAYWARD,DRUMSTICKS NNNN,25,32.25,240,309.6,1299,1675.71,0,0
2022-11-28,HAYWARD,DRUMSTICKS NNNN,-25,-32.25,96,123.84,0,0.0,0,0
2022-08-30,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-8,-10.32,0,0.0,0,0.0,0,0
2022-09-27,HAYWARD,DRUMSTICKS NNNN,-750,-967.5,960,1238.4,0,0.0,0,0
2022-10-01,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-01,HAYWARD,DRUMSTICKS NNNN,57,73.53,0,0.0,0,0.0,0,0
2022-09-02,LAKEWOOD,DRUMSTICKS NNNN,-123,-158.67,144,185.76,146,188.34,0,0
2022-09-14,HAYWARD,DRUMSTICKS NNNN,-431,-555.99,0,0.0,0,0.0,0,0
2022-09-06,HAYWARD,DRUMSTICKS NNNN,34,43.86,1440,1857.6,0,0.0,0,0
2022-09-20,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-10-31,RICHMOND CA,DRUMSTICKS NNNN,-379,-488.91,48,61.92,0,0.0,0,0
2022-09-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-09-05,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-372,-479.88,96,123.84,0,0.0,0,0
2022-09-08,LAKEWOOD,DRUMSTICKS NNNN,-17,-21.93,240,309.6,0,0.0,0,0
2022-09-13,HAYWARD,DRUMSTICKS NNNN,-260,-335.4,0,0.0,237,305.73,0,0
2022-09-15,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-10-03,FREMONT,DRUMSTICKS NNNN,-121,-156.09,0,0.0,0,0.0,0,0
2022-10-05,FREMONT,DRUMSTICKS NNNN,-128,-165.12,0,0.0,0,0.0,0,0
2022-09-17,FREMONT,DRUMSTICKS NNNN,-129,-166.41,0,0.0,0,0.0,0,0
2022-09-19,FREMONT,DRUMSTICKS NNNN,-41,-52.89,0,0.0,0,0.0,0,0
2022-09-20,FREMONT,DRUMSTICKS NNNN,-8,-10.32,0,0.0,0,0.0,0,0
2022-09-23,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,16,20.64,0,0.0,0,0.0,0,0
2022-10-02,LAKEWOOD,DRUMSTICKS NNNN,9,11.61,0,0.0,511,659.19,0,0
2022-10-08,LAKEWOOD,DRUMSTICKS NNNN,-265,-341.85,0,0.0,0,0.0,0,0
2022-09-15,HAYWARD,DRUMSTICKS NNNN,-208,-268.32,0,0.0,0,0.0,0,0
2022-10-23,HAYWARD,DRUMSTICKS NNNN,-9,-11.61,0,0.0,0,0.0,0,0
2022-11-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-12-04,FREMONT,DRUMSTICKS NNNN,-46,-59.34,720,928.8,0,0.0,0,0
2022-12-10,FREMONT,DRUMSTICKS NNNN,-426,-549.54,0,0.0,0,0.0,0,0
2022-12-10,LAKEWOOD,DRUMSTICKS NNNN,-165,-212.85,0,0.0,0,0.0,0,0
2022-12-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-10-03,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-28,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-16,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-17,RICHMOND CA,DRUMSTICKS NNNN,-41,-52.89,0,0.0,0,0.0,0,0
2022-11-06,RICHMOND CA,DRUMSTICKS NNNN,-51,-65.79,384,495.36,0,0.0,0,0
2022-11-12,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-10-31,LAKEWOOD,DRUMSTICKS NNNN,-17,-21.93,0,0.0,103,132.87,0,0
2022-10-07,RICHMOND CA,DRUMSTICKS NNNN,-62,-79.98,0,0.0,0,0.0,0,0
2022-12-13,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-10-01,FREMONT,DRUMSTICKS NNNN,-214,-276.06,0,0.0,1464,1888.56,0,0
2022-10-11,FREMONT,DRUMSTICKS NNNN,-17,-21.93,0,0.0,0,0.0,0,0
2022-10-06,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-20,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-11-13,LAKEWOOD,DRUMSTICKS NNNN,-25,-32.25,0,0.0,0,0.0,0,0
2022-11-14,FREMONT,DRUMSTICKS NNNN,-10,-12.9,480,619.2,0,0.0,0,0
2022-10-03,HAYWARD,DRUMSTICKS NNNN,-355,-457.95,0,0.0,0,0.0,0,0
2022-10-04,HAYWARD,DRUMSTICKS NNNN,-372,-479.88,0,0.0,0,0.0,0,0
2022-10-06,RICHMOND CA,DRUMSTICKS NNNN,-345,-445.05,0,0.0,0,0.0,0,0
2022-10-06,LAKEWOOD,DRUMSTICKS NNNN,-169,-218.01,960,1238.4,147,189.63,0,0
2022-11-15,LAKEWOOD,DRUMSTICKS NNNN,-43,-55.47,240,309.6,0,0.0,0,0
2022-11-18,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,48,61.92,0,0.0,0,0
2022-11-19,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,48,61.92,0,0.0,0,0
2022-10-08,FREMONT,DRUMSTICKS NNNN,-252,-325.08,0,0.0,0,0.0,0,0
2022-10-28,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-10-16,LAKEWOOD,DRUMSTICKS NNNN,-102,-131.58,0,0.0,0,0.0,0,0
2022-10-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-10-29,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-10-03,LAKEWOOD,DRUMSTICKS NNNN,-55,-70.95,0,0.0,0,0.0,0,0
2022-10-04,RICHMOND CA,DRUMSTICKS NNNN,-414,-534.06,0,0.0,0,0.0,0,0
2022-10-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-09-29,LAKEWOOD,DRUMSTICKS NNNN,9,11.61,240,309.6,0,0.0,0,0
2022-11-20,RICHMOND CA,DRUMSTICKS NNNN,-24,-30.96,1440,1857.6,0,0.0,0,0
2022-11-20,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,48,61.92,0,0.0,0,0
2022-10-18,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,0,0.0,0,0.0,0,0
2022-12-23,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-17,-21.93,384,495.36,0,0.0,0,0
2022-11-29,RICHMOND CA,DRUMSTICKS NNNN,-184,-237.36,96,123.84,0,0.0,0,0
2022-11-08,LAKEWOOD,DRUMSTICKS NNNN,-41,-52.89,0,0.0,0,0.0,0,0
2022-11-10,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-14,RICHMOND CA,DRUMSTICKS NNNN,-312,-402.48,240,309.6,50,64.5,0,0
2022-11-16,RICHMOND CA,DRUMSTICKS NNNN,-41,-52.89,960,1238.4,0,0.0,0,0
2022-11-16,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-18,RICHMOND CA,DRUMSTICKS NNNN,-8,-10.32,1440,1857.6,243,313.47,0,0
2022-11-07,HAYWARD,DRUMSTICKS NNNN,-49,-63.21,0,0.0,0,0.0,0,0
2022-11-08,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-50,-64.5,0,0.0,0,0.0,0,0
2022-11-09,LAKEWOOD,DRUMSTICKS NNNN,-146,-188.34,240,309.6,0,0.0,0,0
2022-11-23,LAKEWOOD,DRUMSTICKS NNNN,-220,-283.8,96,123.84,0,0.0,0,0
2022-11-24,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,1,1.29,48,61.92,0,0.0,0,0
2022-11-15,RICHMOND CA,DRUMSTICKS NNNN,-58,-74.82,960,1238.4,0,0.0,0,0
2022-12-11,FREMONT,DRUMSTICKS NNNN,-117,-150.93,0,0.0,0,0.0,0,0
2022-12-18,FREMONT,DRUMSTICKS NNNN,-166,-214.14,0,0.0,0,0.0,0,0
2022-11-02,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-41,-52.89,0,0.0,0,0.0,0,0
2022-11-26,LAKEWOOD,DRUMSTICKS NNNN,-96,-123.84,0,0.0,244,314.76,0,0
2022-11-27,FREMONT,DRUMSTICKS NNNN,-220,-283.8,48,61.92,0,0.0,0,0
2022-12-17,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-27,-34.83,0,0.0,0,0.0,0,0
2022-12-21,S SAN FRANCISCO BUS CTR,DRUMSTICKS NNNN,-17,-21.93,384,495.36,0,0.0,0,0
